"","date","junctionName","time","primaryDownstreamJunctionSection/downStreamJunctionDestination","primaryDownstreamJunctionSection/upStreamJunctionDestination","primaryDownstreamJunctionSection/links/0/speedLimit","primaryDownstreamJunctionSection/avgSpeed","secondaryUpstreamJunctionSection/downStreamJunctionDestination","secondaryUpstreamJunctionSection/upStreamJunctionDestination","secondaryUpstreamJunctionSection/links/0/speedLimit","secondaryUpstreamJunctionSection/avgSpeed","primaryUpstreamJunctionSection/downStreamJunctionDestination","primaryUpstreamJunctionSection/upStreamJunctionDestination","primaryUpstreamJunctionSection/links/0/speedLimit","primaryUpstreamJunctionSection/avgSpeed","secondaryDownstreamJunctionSection/avgSpeed"
"2763",2022-04-13,"J9","01:30","Luton Airport","Dunstable",70,69.172455,"Harpenden","Luton Airport",70,66.92415,"Dunstable","Hemel Hempstead",70,65.434326,64.35436
"2764",2022-04-13,"J10","01:30","Luton","Luton Airport",70,66.98351,"Luton Airport","Luton",70,63.2983,"Luton Airport","Dunstable",70,69.172455,66.92415
"2765",2022-04-13,"J11","01:30","Dunstable","Luton",70,66.68875,"Luton","Dunstable",70,63.99194,"Luton","Luton Airport",70,66.98351,63.2983
"2766",2022-04-13,"J11A","01:30","Flitwick","Dunstable",70,66.727936,"Dunstable","Flitwick",70,57.67545,"Dunstable","Luton",70,66.68875,63.99194
"2767",2022-04-13,"J12","01:30","Milton Keynes","Flitwick",70,63.156624,"Flitwick","Bedford",70,55.561466,"Flitwick","Dunstable",70,66.727936,57.67545
"2768",2022-04-13,"J13","01:30","Milton Keynes","Milton Keynes",70,64.91816,"Bedford","Milton Keynes",70,6.9297533,"Milton Keynes","Flitwick",70,63.156624,55.561466
"2769",2022-04-13,"J14","01:30","Northampton","Milton Keynes",70,39.416115,"Milton Keynes","Northampton",70,48.21424,"Milton Keynes","Milton Keynes",70,64.91816,6.9297533
"2770",2022-04-13,"J15","01:30","Northampton","Northampton",70,56.65987,"Northampton","Northampton",70,47.5842,"Northampton","Milton Keynes",70,39.416115,48.21424
"2771",2022-04-13,"J15A","01:30","Northampton","Northampton",70,55.92341,"Northampton","Northampton",70,52.038612,"Northampton","Northampton",70,56.65987,47.5842
"2772",2022-04-13,"J16","01:30","Coventry","Northampton",70,58.933804,"Northampton","Limited Access",70,62.950214,"Northampton","Northampton",70,55.92341,52.038612
"2773",2022-04-13,"J17","01:30","Rugby","Coventry",70,62.137123,"Limited Access","Rugby",70,59.65163,"Coventry","Northampton",70,58.933804,62.950214
"2774",2022-04-13,"J18","01:30","Birmingham","Rugby",70,64.06765,"Rugby","Birmingham",70,69.510414,"Rugby","Coventry",70,62.137123,59.65163
"2775",2022-04-13,"J19","01:30","Lutterworth / Rugby","Birmingham",70,69.26422,"Birmingham","Lutterworth / Rugby",70,63.812557,"Birmingham","Rugby",70,64.06765,69.510414
"2776",2022-04-13,"J20","01:30","Leicester","Lutterworth / Rugby",70,60.928608,"Lutterworth / Rugby","Leicester",70,60.74056,"Lutterworth / Rugby","Birmingham",70,69.26422,63.812557
"2777",2022-04-13,"J21","01:30","Leicester","Leicester",70,59.81601,"Leicester","Limited Access",70,57.38174,"Leicester","Lutterworth / Rugby",70,60.928608,60.74056
"2778",2022-04-13,"J21A","01:30","Coalville / Leicester","Leicester",70,70,"Limited Access","Leicester",70,64.001236,"Leicester","Leicester",70,59.81601,57.38174
"2779",2022-04-13,"J22","01:30","Loughborough","Coalville / Leicester",70,70,"Leicester","Loughborough",70,63.30646,"Coalville / Leicester","Leicester",70,70,64.001236
"2780",2022-04-13,"J23","01:30","Nottingham / East Mids Airport","Loughborough",70,66.82592,"Loughborough","Birmingham",70,66.79457,"Loughborough","Coalville / Leicester",70,70,63.30646
"2781",2022-04-13,"J23A","01:30","Derby","Nottingham / East Mids Airport",70,51.42699,"Birmingham","East Mids Airport / Loughborough",70,49.278214,"Nottingham / East Mids Airport","Loughborough",70,66.82592,66.79457
"2782",2022-04-13,"J24","01:30","Derby","Derby",70,64.001236,"East Mids Airport / Loughborough","East Mids Airport / Loughborough",70,49.741615,"Derby","Nottingham / East Mids Airport",70,51.42699,49.278214
"2783",2022-04-13,"J24A","01:30","Nottingham / Derby","Derby",70,67.2967,"East Mids Airport / Loughborough","Nottingham / Derby",70,66.48672,"Derby","Derby",70,64.001236,49.741615
"2784",2022-04-13,"J25","01:30","Nottingham","Nottingham / Derby",70,64.80501,"Nottingham / Derby","Nottingham",70,66.451004,"Nottingham / Derby","Derby",70,67.2967,66.48672
"2785",2022-04-13,"J26","01:30","Mansfield","Nottingham",70,65.43095,"Nottingham","Nottingham / Langley Mill",70,65.31608,"Nottingham","Nottingham / Derby",70,64.80501,66.451004
"2786",2022-04-13,"J27","01:30","Mansfield","Mansfield",70,66.606865,"Nottingham / Langley Mill","Mansfield",70,52.81655,"Mansfield","Nottingham",70,65.43095,65.31608
"2787",2022-04-13,"J28","01:30","Chesterfield / Mansfield","Mansfield",70,64.6689,"Mansfield","Mansfield / Chesterfield",70,59.736256,"Mansfield","Mansfield",70,66.606865,52.81655
"2788",2022-04-13,"J29","01:30","Chesterfield (E) / Bolsover","Chesterfield / Mansfield",70,46.450443,"Mansfield / Chesterfield","Chesterfield (E) / Bolsover",70,61.24846,"Chesterfield / Mansfield","Mansfield",70,64.6689,59.736256
"2789",2022-04-13,"J29A","01:30","Sheffield","Chesterfield (E) / Bolsover",70,61.97389,"Chesterfield (E) / Bolsover","Worksop",70,62.829067,"Chesterfield (E) / Bolsover","Chesterfield / Mansfield",70,46.450443,61.24846
"2790",2022-04-13,"J30","01:30","Sheffield","Sheffield",70,61.82445,"Worksop","Worksop",70,56.072327,"Sheffield","Chesterfield (E) / Bolsover",70,61.97389,62.829067
"2791",2022-04-13,"J31","01:30","Doncaster","Sheffield",70,56.059055,"Worksop","Sheffield",70,64.665276,"Sheffield","Sheffield",70,61.82445,56.072327
"2792",2022-04-13,"J32","01:30","Sheffield Airport / Rotherham","Doncaster",70,54.33394,"Sheffield","Rotherham",70,53.606884,"Doncaster","Sheffield",70,56.059055,64.665276
"2793",2022-04-13,"J33","01:30","Sheffield / Rotherham","Sheffield Airport / Rotherham",70,54.810272,"Rotherham","Sheffield / Rotherham",70,58.656532,"Sheffield Airport / Rotherham","Doncaster",70,54.33394,53.606884
"2794",2022-04-13,"J34","01:30","Sheffield / Rotherham","Sheffield / Rotherham",70,52.88544,"Sheffield / Rotherham","Sheffield / Rotherham",70,57.860367,"Sheffield / Rotherham","Sheffield Airport / Rotherham",70,54.810272,58.656532
"2795",2022-04-13,"J35","01:30","Chapeltown","Sheffield / Rotherham",70,65.86535,"Sheffield / Rotherham","Limited Access",70,60.51762,"Sheffield / Rotherham","Sheffield / Rotherham",70,52.88544,57.860367
"2796",2022-04-13,"J35A","01:30","Barnsley","Chapeltown",70,65.20977,"Limited Access","Hoyland",70,70,"Chapeltown","Sheffield / Rotherham",70,65.86535,60.51762
"2797",2022-04-13,"J36","01:30","Barnsley","Barnsley",70,68.69614,"Hoyland","Barnsley",70,67.89083,"Barnsley","Chapeltown",70,65.20977,70
"2798",2022-04-13,"J37","01:30","Huddersfield","Barnsley",70,67.64211,"Barnsley","Barnsley",70,67.454445,"Barnsley","Barnsley",70,68.69614,67.89083
"2799",2022-04-13,"J38","01:30","Wakefield","Huddersfield",70,69.922104,"Barnsley","Wakefield",70,70,"Huddersfield","Barnsley",70,67.64211,67.454445
"2800",2022-04-13,"J39","01:30","Dewsbury / Wakefield","Wakefield",70,67.23236,"Wakefield","Wakefield / Dewsbury",70,69.44568,"Wakefield","Huddersfield",70,69.922104,70
"2801",2022-04-13,"J40","01:30","Wakefield","Dewsbury / Wakefield",70,66.930275,"Wakefield / Dewsbury","Wakefield / Morley",70,70,"Dewsbury / Wakefield","Wakefield",70,67.23236,69.44568
"2802",2022-04-13,"J41","01:30","Manchester / Hull","Wakefield",70,69.74979,"Wakefield / Morley","Manchester / Hull",70,69.06077,"Wakefield","Dewsbury / Wakefield",70,66.930275,70
"2803",2022-04-13,"J42","01:30","Leeds","Manchester / Hull",70,69.15914,"Manchester / Hull","Limited Access",70,25.705263,"Manchester / Hull","Wakefield",70,69.74979,69.06077
"2804",2022-04-13,"J43|44","01:30","Limited Access","Leeds",70,68.9438,"Limited Access","Limited Access",70,60.357643,"Leeds","Manchester / Hull",70,69.15914,25.705263
"2805",2022-04-13,"J45","01:30","Leeds","Limited Access",70,62.13712,"Limited Access","Leeds / Garforth",70,58.920643,"Limited Access","Leeds",70,68.9438,60.357643
"2806",2022-04-13,"J46","01:30","Garforth / A1(M) Interchange","Leeds",70,64.91285,"Leeds / Garforth","Garforth / A1(M) Interchange",70,58.62069,"Leeds","Limited Access",70,62.13712,58.920643
"2807",2022-04-13,"J47","01:30","A1 (M) Interchange","Garforth / A1(M) Interchange",70,64.001236,"Garforth / A1(M) Interchange","A1 (M) Interchange",70,54.51625,"Garforth / A1(M) Interchange","Leeds",70,64.91285,58.62069
"2808",2022-04-13,"J48","01:30",NA,NA,NA,NA,NA,NA,NA,NA,"A1 (M) Interchange","Garforth / A1(M) Interchange",70,64.001236,54.51625
"2809",2022-04-14,"J1","01:30","Limited Access","Brent Cross",70,67.108086,"Brent Cross","Mill Hill",70,60.703766,NA,NA,NA,NA,NA
"2810",2022-04-14,"J2","01:30","Limited Access","Limited Access",70,64.51623,"Mill Hill","Edgware",70,68.13392,"Limited Access","Brent Cross",70,67.108086,60.703766
"2811",2022-04-14,"J4","01:30","Watford","Limited Access",70,65.86535,"Edgware","Watford",70,68.9696,"Limited Access","Limited Access",70,64.51623,68.13392
"2812",2022-04-14,"J5","01:30","St Albans","Watford",70,68.44758,"Watford","St Albans",70,67.619,"Watford","Limited Access",70,65.86535,68.9696
"2813",2022-04-14,"J6","01:30","Limited Access","St Albans",70,64.001236,"St Albans","Heathrow",70,68.9722,"St Albans","Watford",70,68.44758,67.619
"2814",2022-04-14,"J6A","01:30","Limited Access","Limited Access",70,65.62135,"Heathrow","Hemel Hempstead",70,65.24397,"Limited Access","St Albans",70,64.001236,68.9722
"2815",2022-04-14,"J7","01:30","Hemel Hempstead","Limited Access",50,57.58,"Hemel Hempstead","Hemel Hempstead",50,56.286743,"Limited Access","Limited Access",70,65.62135,65.24397
"2816",2022-04-14,"J8","01:30","Dunstable","Hemel Hempstead",70,66.02244,"Hemel Hempstead","Harpenden",70,62.471546,"Hemel Hempstead","Limited Access",50,57.58,56.286743
"2817",2022-04-14,"J9","01:30","Luton Airport","Dunstable",70,62.697517,"Harpenden","Luton Airport",70,67.54553,"Dunstable","Hemel Hempstead",70,66.02244,62.471546
"2818",2022-04-14,"J10","01:30","Luton","Luton Airport",70,63.00763,"Luton Airport","Luton",70,63.2983,"Luton Airport","Dunstable",70,62.697517,67.54553
"2819",2022-04-14,"J11","01:30","Dunstable","Luton",70,66.39674,"Luton","Dunstable",70,65.55002,"Luton","Luton Airport",70,63.00763,63.2983
"2820",2022-04-14,"J11A","01:30","Flitwick","Dunstable",70,67.87929,"Dunstable","Flitwick",70,64.56662,"Dunstable","Luton",70,66.39674,65.55002
"2821",2022-04-14,"J12","01:30","Milton Keynes","Flitwick",70,68.35083,"Flitwick","Bedford",70,62.64991,"Flitwick","Dunstable",70,67.87929,64.56662
"2822",2022-04-14,"J13","01:30","Milton Keynes","Milton Keynes",70,64.39221,"Bedford","Milton Keynes",70,66.7231,"Milton Keynes","Flitwick",70,68.35083,62.64991
"2823",2022-04-14,"J14","01:30","Northampton","Milton Keynes",70,60.307884,"Milton Keynes","Northampton",70,58.321815,"Milton Keynes","Milton Keynes",70,64.39221,66.7231
"2824",2022-04-14,"J15","01:30","Northampton","Northampton",70,57.78752,"Northampton","Northampton",70,48.14609,"Northampton","Milton Keynes",70,60.307884,58.321815
"2825",2022-04-14,"J15A","01:30","Northampton","Northampton",70,57.0549,"Northampton","Northampton",70,54.26478,"Northampton","Northampton",70,57.78752,48.14609
"2826",2022-04-14,"J16","01:30","Coventry","Northampton",70,68.46742,"Northampton","Limited Access",70,64.480835,"Northampton","Northampton",70,57.0549,54.26478
"2827",2022-04-14,"J17","01:30","Rugby","Coventry",70,70,"Limited Access","Rugby",70,68.35083,"Coventry","Northampton",70,68.46742,64.480835
"2828",2022-04-14,"J18","01:30","Birmingham","Rugby",70,68.81217,"Rugby","Birmingham",70,69.38044,"Rugby","Coventry",70,70,68.35083
"2829",2022-04-14,"J19","01:30","Lutterworth / Rugby","Birmingham",70,68.752625,"Birmingham","Lutterworth / Rugby",70,64.47202,"Birmingham","Rugby",70,68.81217,69.38044
"2830",2022-04-14,"J20","01:30","Leicester","Lutterworth / Rugby",70,67.79793,"Lutterworth / Rugby","Leicester",70,68.87991,"Lutterworth / Rugby","Birmingham",70,68.752625,64.47202
"2831",2022-04-14,"J21","01:30","Leicester","Leicester",70,62.450264,"Leicester","Limited Access",70,68.678406,"Leicester","Lutterworth / Rugby",70,67.79793,68.87991
"2832",2022-04-14,"J21A","01:30","Coalville / Leicester","Leicester",70,69.66828,"Limited Access","Leicester",70,68.9722,"Leicester","Leicester",70,62.450264,68.678406
"2833",2022-04-14,"J22","01:30","Loughborough","Coalville / Leicester",70,67.31752,"Leicester","Loughborough",70,63.473656,"Coalville / Leicester","Leicester",70,69.66828,68.9722
"2834",2022-04-14,"J23","01:30","Nottingham / East Mids Airport","Loughborough",70,69.24086,"Loughborough","Birmingham",70,65.52989,"Loughborough","Coalville / Leicester",70,67.31752,63.473656
"2835",2022-04-14,"J23A","01:30","Derby","Nottingham / East Mids Airport",70,69.763115,"Birmingham","East Mids Airport / Loughborough",70,67.72946,"Nottingham / East Mids Airport","Loughborough",70,69.24086,65.52989
"2836",2022-04-14,"J24","01:30","Derby","Derby",70,67.108086,"East Mids Airport / Loughborough","East Mids Airport / Loughborough",70,70,"Derby","Nottingham / East Mids Airport",70,69.763115,67.72946
"2837",2022-04-14,"J24A","01:30","Nottingham / Derby","Derby",70,68.63934,"East Mids Airport / Loughborough","Nottingham / Derby",70,68.9722,"Derby","Derby",70,67.108086,70
"2838",2022-04-14,"J25","01:30","Nottingham","Nottingham / Derby",70,70,"Nottingham / Derby","Nottingham",70,70,"Nottingham / Derby","Derby",70,68.63934,68.9722
"2839",2022-04-14,"J26","01:30","Mansfield","Nottingham",70,70,"Nottingham","Nottingham / Langley Mill",70,70,"Nottingham","Nottingham / Derby",70,70,70
"2840",2022-04-14,"J27","01:30","Mansfield","Mansfield",70,70,"Nottingham / Langley Mill","Mansfield",70,70,"Mansfield","Nottingham",70,70,70
"2841",2022-04-14,"J28","01:30","Chesterfield / Mansfield","Mansfield",70,70,"Mansfield","Mansfield / Chesterfield",70,70,"Mansfield","Mansfield",70,70,70
"2842",2022-04-14,"J29","01:30","Chesterfield (E) / Bolsover","Chesterfield / Mansfield",70,69.62028,"Mansfield / Chesterfield","Chesterfield (E) / Bolsover",70,65.393234,"Chesterfield / Mansfield","Mansfield",70,70,70
"2843",2022-04-14,"J29A","01:30","Sheffield","Chesterfield (E) / Bolsover",70,69.26711,"Chesterfield (E) / Bolsover","Worksop",70,70,"Chesterfield (E) / Bolsover","Chesterfield / Mansfield",70,69.62028,65.393234
"2844",2022-04-14,"J30","01:30","Sheffield","Sheffield",70,69.14396,"Worksop","Worksop",70,68.28175,"Sheffield","Chesterfield (E) / Bolsover",70,69.26711,70
"2845",2022-04-14,"J31","01:30","Doncaster","Sheffield",70,67.34148,"Worksop","Sheffield",70,61.44376,"Sheffield","Sheffield",70,69.14396,68.28175
"2846",2022-04-14,"J32","01:30","Sheffield Airport / Rotherham","Doncaster",70,62.628002,"Sheffield","Rotherham",70,53.386196,"Doncaster","Sheffield",70,67.34148,61.44376
"2847",2022-04-14,"J33","01:30","Sheffield / Rotherham","Sheffield Airport / Rotherham",70,62.835117,"Rotherham","Sheffield / Rotherham",70,58.15974,"Sheffield Airport / Rotherham","Doncaster",70,62.628002,53.386196
"2848",2022-04-14,"J34","01:30","Sheffield / Rotherham","Sheffield / Rotherham",70,69.73162,"Sheffield / Rotherham","Sheffield / Rotherham",70,65.64681,"Sheffield / Rotherham","Sheffield Airport / Rotherham",70,62.835117,58.15974
"2849",2022-04-14,"J35","01:30","Chapeltown","Sheffield / Rotherham",70,67.72946,"Sheffield / Rotherham","Limited Access",70,70,"Sheffield / Rotherham","Sheffield / Rotherham",70,69.73162,65.64681
"2850",2022-04-14,"J35A","01:30","Barnsley","Chapeltown",70,68.9722,"Limited Access","Hoyland",70,67.72946,"Chapeltown","Sheffield / Rotherham",70,67.72946,70
"2851",2022-04-14,"J36","01:30","Barnsley","Barnsley",70,70,"Hoyland","Barnsley",70,62.08054,"Barnsley","Chapeltown",70,68.9722,67.72946
"2852",2022-04-14,"J37","01:30","Huddersfield","Barnsley",70,70,"Barnsley","Barnsley",70,60.96276,"Barnsley","Barnsley",70,70,62.08054
"2853",2022-04-14,"J38","01:30","Wakefield","Huddersfield",70,70,"Barnsley","Wakefield",70,69.0083,"Huddersfield","Barnsley",70,70,60.96276
"2854",2022-04-14,"J39","01:30","Dewsbury / Wakefield","Wakefield",70,67.72946,"Wakefield","Wakefield / Dewsbury",70,70,"Wakefield","Huddersfield",70,70,69.0083
"2855",2022-04-14,"J40","01:30","Wakefield","Dewsbury / Wakefield",70,63.202045,"Wakefield / Dewsbury","Wakefield / Morley",70,70,"Dewsbury / Wakefield","Wakefield",70,67.72946,70
"2856",2022-04-14,"J41","01:30","Manchester / Hull","Wakefield",70,64.991875,"Wakefield / Morley","Manchester / Hull",70,67.108086,"Wakefield","Dewsbury / Wakefield",70,63.202045,70
"2857",2022-04-14,"J42","01:30","Leeds","Manchester / Hull",70,65.03742,"Manchester / Hull","Limited Access",70,65.60305,"Manchester / Hull","Wakefield",70,64.991875,67.108086
"2858",2022-04-14,"J43|44","01:30","Limited Access","Leeds",70,67.42587,"Limited Access","Limited Access",70,66.70155,"Leeds","Manchester / Hull",70,65.03742,65.60305
"2859",2022-04-14,"J45","01:30","Leeds","Limited Access",70,65.86535,"Limited Access","Leeds / Garforth",70,65.38685,"Limited Access","Leeds",70,67.42587,66.70155
"2860",2022-04-14,"J46","01:30","Garforth / A1(M) Interchange","Leeds",70,66.79461,"Leeds / Garforth","Garforth / A1(M) Interchange",70,69.58937,"Leeds","Limited Access",70,65.86535,65.38685
"2861",2022-04-14,"J47","01:30","A1 (M) Interchange","Garforth / A1(M) Interchange",70,65.86535,"Garforth / A1(M) Interchange","A1 (M) Interchange",70,69.42916,"Garforth / A1(M) Interchange","Leeds",70,66.79461,69.58937
"2862",2022-04-14,"J48","01:30",NA,NA,NA,NA,NA,NA,NA,NA,"A1 (M) Interchange","Garforth / A1(M) Interchange",70,65.86535,69.42916
"2863",2022-04-15,"J1","01:30","Limited Access","Brent Cross",70,70,"Brent Cross","Mill Hill",70,58.31384,NA,NA,NA,NA,NA
"2864",2022-04-15,"J2","01:30","Limited Access","Limited Access",70,70,"Mill Hill","Edgware",70,66.7891,"Limited Access","Brent Cross",70,70,58.31384
"2865",2022-04-15,"J4","01:30","Watford","Limited Access",70,70,"Edgware","Watford",70,68.103065,"Limited Access","Limited Access",70,70,66.7891
"2866",2022-04-15,"J5","01:30","St Albans","Watford",70,70,"Watford","St Albans",70,70,"Watford","Limited Access",70,70,68.103065
"2867",2022-04-15,"J6","01:30","Limited Access","St Albans",70,68.9722,"St Albans","Heathrow",70,70,"St Albans","Watford",70,70,70
"2868",2022-04-15,"J6A","01:30","Limited Access","Limited Access",70,69.970955,"Heathrow","Hemel Hempstead",70,64.001236,"Limited Access","St Albans",70,68.9722,70
"2869",2022-04-15,"J7","01:30","Hemel Hempstead","Limited Access",50,65.24398,"Hemel Hempstead","Hemel Hempstead",50,54.045628,"Limited Access","Limited Access",70,69.970955,64.001236
"2870",2022-04-15,"J8","01:30","Dunstable","Hemel Hempstead",70,68.884224,"Hemel Hempstead","Harpenden",70,69.25692,"Hemel Hempstead","Limited Access",50,65.24398,54.045628
"2871",2022-04-15,"J9","01:30","Luton Airport","Dunstable",70,68.39028,"Harpenden","Luton Airport",70,70,"Dunstable","Hemel Hempstead",70,68.884224,69.25692
"2872",2022-04-15,"J10","01:30","Luton","Luton Airport",70,69.53129,"Luton Airport","Luton",70,67.49366,"Luton Airport","Dunstable",70,68.39028,70
"2873",2022-04-15,"J11","01:30","Dunstable","Luton",70,70,"Luton","Dunstable",70,64.001236,"Luton","Luton Airport",70,69.53129,67.49366
"2874",2022-04-15,"J11A","01:30","Flitwick","Dunstable",70,67.97572,"Dunstable","Flitwick",70,68.429214,"Dunstable","Luton",70,70,64.001236
"2875",2022-04-15,"J12","01:30","Milton Keynes","Flitwick",70,69.14282,"Flitwick","Bedford",70,64.182205,"Flitwick","Dunstable",70,67.97572,68.429214
"2876",2022-04-15,"J13","01:30","Milton Keynes","Milton Keynes",70,70,"Bedford","Milton Keynes",70,59.10187,"Milton Keynes","Flitwick",70,69.14282,64.182205
"2877",2022-04-15,"J14","01:30","Northampton","Milton Keynes",70,60.51491,"Milton Keynes","Northampton",70,56.854614,"Milton Keynes","Milton Keynes",70,70,59.10187
